store_name	code	product_ean	location
Honda	CO	8617176742218	America/Bogota
Altamira	BR	7857546623537	America/Santarem
Haldwani	IN	8198479012050	Asia/Kolkata
Bhayandar	IN	8156073484109	Asia/Kolkata
Kyzylorda	KZ	9258629625284	Asia/Qyzylorda
Betamcherla	IN	2644589311102	Asia/Kolkata
Maryborough	AU	9033848734043	Australia/Brisbane
Jais	IN	5925737655048	Asia/Kolkata
Mwandiga	TZ	6927244785804	Africa/Dar_es_Salaam
Ksar Chellala	DZ	4551422476479	Africa/Algiers
Tebingtinggi	ID	5478850964653	Asia/Jakarta
Mampong	GH	1835121134612	Africa/Accra
Soure	BR	7360512511344	America/Belem
Isfahan	IR	7677538122875	Asia/Tehran
Riverbank	US	6388705556256	America/Los_Angeles
Lesozavodsk	RU	8007342798796	Asia/Vladivostok
Myawadi	MM	7681728953323	Asia/Yangon
Diamond Harbour	IN	5320403468852	Asia/Kolkata
Frankston South	AU	4753793044565	Australia/Melbourne
Nowshahr	IR	9903197332781	Asia/Tehran
Petrozavodsk	RU	6442013167921	Europe/Moscow
Jocotepec	MX	3130884570577	America/Mexico_City
Milledgeville	US	2527142958788	America/New_York
Far Rockaway	US	6599785614570	America/New_York
Ragusa	IT	0520857831416	Europe/Rome
Gilbert	US	4977199624361	America/Phoenix
Le Chesnay	FR	1234985433235	Europe/Paris
Sherwood Park	CA	2403220374100	America/Edmonton
Le Chesnay	FR	9870048102377	Europe/Paris
Kallio	FI	0669042276271	Europe/Helsinki
Dehiwala-Mount Lavinia	LK	3940181880589	Asia/Colombo
Tchaourou	BJ	1836929352901	Africa/Porto-Novo
Amposta	ES	7134474099505	Europe/Madrid
Sasayama	JP	8367727973270	Asia/Tokyo
Novogrudok	BY	6679284265333	Europe/Minsk
Cibinong	ID	4138474036723	Asia/Jakarta
Belle Glade	US	2005269481445	America/New_York
Vienne	FR	3819754124279	Europe/Paris
Liberia	CR	8902158747559	America/Costa_Rica
T’aebaek	KR	8824628774998	Asia/Seoul
Bon Air	US	7870542017070	America/New_York
Villaquilambre	ES	3290932208453	Europe/Madrid
Fayetteville	US	3880490280994	America/New_York
Rangia	IN	2650258290296	Asia/Kolkata
Saint-Denis	RE	7155823381690	Indian/Reunion
Bibiani	GH	9765269049658	Africa/Accra
Agrigento	IT	9759829074655	Europe/Rome
Novopavlovsk	RU	3118934992418	Europe/Moscow
San Lorenzo Acopilco	MX	4307198145671	America/Mexico_City
Tianfu	CN	4594643590135	Asia/Shanghai
Radevormwald	DE	5677265221584	Europe/Berlin
Baza	ES	0447377859327	Europe/Madrid
Kirchlengern	DE	5985070861643	Europe/Berlin
Haldwani	IN	8035276772339	Asia/Kolkata
Ferrol	ES	6485385758274	Europe/Madrid
Woodlawn	US	1764699832630	America/New_York
Meerut	IN	4501733469264	Asia/Kolkata
High Wycombe	GB	0288305903152	Europe/London
Bobigny	FR	6730612769104	Europe/Paris
Nowshahr	IR	3116860363456	Asia/Tehran
Dongfeng	CN	4531600654516	Asia/Shanghai
Curitiba	BR	4451679183260	America/Sao_Paulo
Port of Spain	TT	3144422061601	America/Port_of_Spain
Majene	ID	0761024429078	Asia/Makassar
Toyokawa	JP	5239724473868	Asia/Tokyo
Elamanchili	IN	6265869395405	Asia/Kolkata
Zhuangyuan	CN	1783233679944	Asia/Shanghai
Kot Addu	PK	0593211217546	Asia/Karachi
Troutdale	US	8226658181102	America/Los_Angeles
Jerada	MA	2289093645086	Africa/Casablanca
Mitry-Mory	FR	3206819686580	Europe/Paris
Itaperuna	BR	0106012806866	America/Sao_Paulo
Guyong	PH	3230889048771	Asia/Manila
Tucano	BR	5894303130503	America/Bahia
Aberdeen	GB	7196536848179	Europe/London
Kaukauna	US	3881300924053	America/Chicago
Siegburg	DE	2062009465820	Europe/Berlin
Polohy	UA	7099978961423	Europe/Zaporozhye
Sterling	US	2182650392594	America/New_York
Jalal-Abad	KG	5130819310986	Asia/Bishkek
Labuhan Deli	ID	4600052478749	Asia/Jakarta
Kovylkino	RU	5711768282618	Europe/Moscow
Teluk Intan	MY	1354953161844	Asia/Kuala_Lumpur
Landshut	DE	9391728806908	Europe/Berlin
Leteri	IN	8100006430480	Asia/Kolkata
Onex	CH	2981426880774	Europe/Zurich
Manjeri	IN	4439985448617	Asia/Kolkata
Temara	MA	0800474199947	Africa/Casablanca
Grand Forks	US	1661875971223	America/Chicago
Temse	BE	0399544204860	Europe/Brussels
Arua	UG	8425385404526	Africa/Kampala
Zhuangyuan	CN	5822540817499	Asia/Shanghai
Lesosibirsk	RU	6579464447668	Asia/Krasnoyarsk
Siliana	TN	4605411177288	Africa/Tunis
Kuvandyk	RU	9030526660090	Asia/Yekaterinburg
Westchester	US	7992771228697	America/Chicago
Okahandja	NA	2687686656899	Africa/Windhoek
Arbroath	GB	9726737865699	Europe/London
Palestine	US	6871231532264	America/Chicago
Karbala	IQ	5269876209985	Asia/Baghdad
Canavieiras	BR	9956139166135	America/Bahia
Kantharalak	TH	6979674361790	Asia/Bangkok
North Lauderdale	US	4131717840729	America/New_York
Lodwar	KE	9128852845691	Africa/Nairobi
Evergreen Park	US	7876193796753	America/Chicago
Sonzacate	SV	1983479804265	America/El_Salvador
Voznesensk	UA	5626671135251	Europe/Kiev
West Des Moines	US	1398614459741	America/Chicago
Hardenberg	NL	8182728313876	Europe/Amsterdam
Annaka	JP	9447996694959	Asia/Tokyo
Mouscron	BE	3452682390875	Europe/Brussels
Zaysan	KZ	7804172573002	Asia/Almaty
Licheng	CN	8244262487342	Asia/Shanghai
Nidderau	DE	5710202249781	Europe/Berlin
Annaka	JP	1368690115800	Asia/Tokyo
La Ligua	CL	7865215806280	America/Santiago
Tudela	ES	3772133883771	Europe/Madrid
Bron	FR	5328415119335	Europe/Paris
Sar-e Pul	AF	3505859541416	Asia/Kabul
Bisceglie	IT	9681226221359	Europe/Rome
Mampong	GH	5059434266235	Africa/Accra
Reus	ES	9709182974314	Europe/Madrid
Yauco	PR	1776223359100	America/Puerto_Rico
Ulan Bator	MN	5651184323093	Asia/Ulaanbaatar
Mexborough	GB	8638076231329	Europe/London
Reutlingen	DE	1027560552533	Europe/Berlin
Copperas Cove	US	2662643753811	America/Chicago
Hermsdorf	DE	8746480690394	Europe/Berlin
Arba Minch	ET	8719012370194	Africa/Addis_Ababa
Herblay	FR	2428505402453	Europe/Paris
Tianfu	CN	3209231020048	Asia/Shanghai
Martinsburg	US	8601384364355	America/New_York
Muncar	ID	8011629611197	Asia/Jakarta
Jaworzno	PL	3684606077542	Europe/Warsaw
Meizhou	CN	6697043267107	Asia/Shanghai
Sasayama	JP	3884220257140	Asia/Tokyo
Artsyz	UA	4038622611492	Europe/Kiev
Zgorzelec	PL	2136228248448	Europe/Warsaw
Nidderau	DE	9848605736327	Europe/Berlin
Surbiton	GB	4802952744157	Europe/London
Kobuleti	GE	0510730243627	Asia/Tbilisi
Jais	IN	3477660701634	Asia/Kolkata
Calangute	IN	2497544137077	Asia/Kolkata
Aguadilla	PR	7337807194988	America/Puerto_Rico
Yasothon	TH	3215266233254	Asia/Bangkok
Nonoichi	JP	6861509196489	Asia/Tokyo
Charlottenburg-Nord	DE	3793743144236	Europe/Berlin
Camayenne	GN	5200136831737	Africa/Conakry
Dehiwala-Mount Lavinia	LK	3021478005714	Asia/Colombo
Kulai	MY	4138548083875	Asia/Kuala_Lumpur
Tharu Shah	PK	2724417816136	Asia/Karachi
Jambi City	ID	5370121991682	Asia/Jakarta
Hartley	GB	1854874986170	Europe/London
Inverness	GB	3408722933113	Europe/London
Aracaju	BR	6639734626367	America/Maceio
Sicklerville	US	4299482216849	America/New_York
Jiangyan	CN	0303543759450	Asia/Shanghai
Jaworzno	PL	0241557931380	Europe/Warsaw
Riverbank	US	5836409252970	America/Los_Angeles
Kuvandyk	RU	9173903741750	Asia/Yekaterinburg
Sremska Mitrovica	RS	0128940864473	Europe/Belgrade
Guli	CN	9971807424140	Asia/Shanghai
Hofheim am Taunus	DE	7508799084551	Europe/Berlin
East Haven	US	1457334494125	America/New_York
Olanchito	HN	8021510803518	America/Tegucigalpa
Pontevedra	AR	6485251076167	America/Argentina/Buenos_Aires
Gronau	DE	7258287040094	Europe/Berlin
Southsea	GB	9226037621235	Europe/London
Norwalk	US	5873803210533	America/New_York
Leland	US	2779421930354	America/New_York
Simpang	ID	7846538964314	Asia/Jakarta
Yao	JP	9236738872881	Asia/Tokyo
Sassari	IT	8753522259433	Europe/Rome
Antipolo	PH	9112636860215	Asia/Manila
Eppingen	DE	7997882126740	Europe/Berlin
Jiangyan	CN	3089149512497	Asia/Shanghai
Canton	US	4373012547822	America/Detroit
Split	HR	1872697284150	Europe/Zagreb
Thenia	DZ	4819340485820	Africa/Algiers
Davis	US	2774051347770	America/Los_Angeles
Iturama	BR	4018591417950	America/Sao_Paulo
Mexborough	GB	9882521959774	Europe/London
Ulan Bator	MN	6161971232457	Asia/Ulaanbaatar
Aklera	IN	8424747470865	Asia/Kolkata
Milledgeville	US	5994837470660	America/New_York
Meizhou	CN	3053367628094	Asia/Shanghai
Stade	DE	7999596499257	Europe/Berlin
Kearns	US	1229624863412	America/Denver
Evergreen Park	US	1738404041525	America/Chicago
Sunnyside	US	2973955558286	America/Los_Angeles
Carlos Barbosa	BR	9920522531084	America/Sao_Paulo
Roseto degli Abruzzi	IT	0623551246552	Europe/Rome
Tornio	FI	3008883967660	Europe/Helsinki
Chamba	IN	8258968091444	Asia/Kolkata
Itaperuna	BR	0348022127948	America/Sao_Paulo
Falconara Marittima	IT	4673953709755	Europe/Rome
Pointe-Claire	CA	9536451484317	America/Toronto
Pandua	IN	0853425115466	Asia/Kolkata
Rafiganj	IN	8616998655089	Asia/Kolkata
El Achir	DZ	2693834726765	Africa/Algiers
Mouscron	BE	9252349803175	Europe/Brussels
Haicheng	CN	7116022618338	Asia/Shanghai
Calauan	PH	0229622717145	Asia/Manila
Labuhan Deli	ID	9444110919387	Asia/Jakarta
Bibiani	GH	5351331325634	Africa/Accra
Kyzylorda	KZ	1250683689552	Asia/Qyzylorda
Sambalpur	IN	1894581058883	Asia/Kolkata
Rajaori	IN	1018037402314	Asia/Kolkata
Cheraga	DZ	4729151142976	Africa/Algiers
Shimotoda	JP	5511577750403	Asia/Tokyo
Fontenay-aux-Roses	FR	5927952430073	Europe/Paris
Sankt Peter	AT	1647653028846	Europe/Vienna
Magong	TW	6099449496110	Asia/Taipei
Otradnyy	RU	8782214121383	Europe/Samara
Sainte-Catherine	CA	5590429496911	America/Toronto
Okegawa	JP	9878536464952	Asia/Tokyo
Jagna	PH	2964725299218	Asia/Manila
Hengshui	CN	3195371444403	Asia/Shanghai
Beni Douala	DZ	7134333546072	Africa/Algiers
Yao	JP	7935626543972	Asia/Tokyo
Nkpor	NG	1793988015553	Africa/Lagos
Luena	AO	1715164243215	Africa/Luanda
Troutdale	US	7806637401189	America/Los_Angeles
Hita	JP	9083765756581	Asia/Tokyo
Parkent	UZ	6779060133358	Asia/Tashkent
Manikchari	BD	7730768331070	Asia/Dhaka
Ventimiglia	IT	7945183703641	Europe/Rome
Tongelre	NL	4617124360192	Europe/Amsterdam
Ada	US	2395123794997	America/Chicago
Tupi	PH	4652724634182	Asia/Manila
Ataq	YE	7979789547781	Asia/Aden
Kallio	FI	9543080530803	Europe/Helsinki
Leland	US	9794124511078	America/New_York
Radevormwald	DE	0461378574201	Europe/Berlin
Ajdabiya	LY	5655969491410	Africa/Tripoli
Nova Kakhovka	UA	7435069053187	Europe/Kiev
Eastwood	AU	3502887850435	Australia/Sydney
Novopavlovsk	RU	2389535339990	Europe/Moscow
Fort Washington	US	6978903280710	America/New_York
Novosilikatnyy	RU	3025080914235	Asia/Barnaul
South Whittier	US	5351108816389	America/Los_Angeles
Villa del Rosario	CO	5339872948543	America/Bogota
Iron River	US	0286310826770	America/Menominee
Most	CZ	5114587926372	Europe/Prague
Viradouro	BR	6275285032242	America/Sao_Paulo
Saratoga Springs	US	7723044261178	America/Denver
Catania	IT	4263900843801	Europe/Rome
Troutdale	US	3090803113288	America/Los_Angeles
Tandil	AR	0032034037509	America/Argentina/Buenos_Aires
Kampung Ayer Molek	MY	5127108609135	Asia/Kuala_Lumpur
Elbeuf	FR	3269405266733	Europe/Paris
Schwalmtal	DE	8591122349112	Europe/Berlin
Kidodi	TZ	2796447199633	Africa/Dar_es_Salaam
Kati	ML	0583498073546	Africa/Bamako
Taozhuang	CN	6508274656021	Asia/Shanghai
Pekanbaru	ID	1450457715054	Asia/Jakarta
Corralillo	CU	8980614107451	America/Havana
Waverly	US	7696429822458	America/Detroit
Scarsdale	US	0957344994536	America/New_York
Imbituba	BR	8380214803836	America/Sao_Paulo
Frankston South	AU	0712900430091	Australia/Melbourne
Jerada	MA	8666386575055	Africa/Casablanca
Bang Ban	TH	5770527145922	Asia/Bangkok
Hoogezand	NL	7073679498075	Europe/Amsterdam
San Juan de Aznalfarache	ES	5235462621103	Europe/Madrid
Emmeloord	NL	0012978245154	Europe/Amsterdam
Chiguayante	CL	9124401423945	America/Santiago
Aykhal	RU	6069823676513	Asia/Yakutsk
Sungurlu	TR	3493742853138	Europe/Istanbul
Shagamu	NG	2816935769589	Africa/Lagos
Laguna Niguel	US	2692538591648	America/Los_Angeles
Likhobory	RU	0634122678092	Europe/Moscow
Dax	FR	9013266626779	Europe/Paris
Manjeri	IN	2441251266797	Asia/Kolkata
Astara	AZ	1937617390547	Asia/Baku
Pandua	IN	6373419520679	Asia/Kolkata
Santa Gertrudes	BR	7937030686283	America/Sao_Paulo
Kaukauna	US	9453116356034	America/Chicago
Rahat	IL	2415479096405	Asia/Jerusalem
Tupi	PH	3686546619158	Asia/Manila
Baki	SO	7956506789051	Africa/Mogadishu
Alipur	PK	7554419305254	Asia/Karachi
Trossingen	DE	7815371994031	Europe/Berlin
Gisborne	NZ	0527203269039	Pacific/Auckland
Bridgeport	US	7732288094459	America/New_York
Stupino	RU	8788829923596	Europe/Moscow
Baki	SO	4179282770805	Africa/Mogadishu
Palm Desert	US	5103809684749	America/Los_Angeles
Estelle	US	9186582716346	America/Chicago
Hutto	US	1772415327643	America/Chicago
Eastwood	AU	5218673102654	Australia/Sydney
Beaconsfield	CA	2492955331854	America/Toronto
Amreli	IN	3978251061958	Asia/Kolkata
Ciudad Guayana	VE	3051786589927	America/Caracas
Iwade	JP	6494402905225	Asia/Tokyo
El Copey	CO	5908104905052	America/Bogota
Dongfeng	CN	4451135343610	Asia/Shanghai
Reus	ES	1679669014018	Europe/Madrid
Ushuaia	AR	7846252853222	America/Argentina/Ushuaia
Ushuaia	AR	1117498790999	America/Argentina/Ushuaia
Bridgeport	US	8284533519594	America/New_York
Santa Rosa Jauregui	MX	9932820993785	America/Mexico_City
Balikpapan	ID	7781059457412	Asia/Makassar
Teghra	IN	7575642542896	Asia/Kolkata
Portogruaro	IT	5395215612281	Europe/Rome
Guli	CN	8174504627802	Asia/Shanghai
Hlohovec	SK	0270736316892	Europe/Bratislava
Norwalk	US	1156615289640	America/New_York
Kirchlengern	DE	8059202488309	Europe/Berlin
Les Olives	FR	7458673514578	Europe/Paris
Efon-Alaaye	NG	4077151132238	Africa/Lagos
Bobigny	FR	6544384976956	Europe/Paris
Bua Yai	TH	1654467745883	Asia/Bangkok
Sakaraha	MG	5610357910997	Indian/Antananarivo
Rueil-Malmaison	FR	7664638473853	Europe/Paris
Middle River	US	9402212517764	America/New_York
Gua Musang	MY	2845327246841	Asia/Kuala_Lumpur
Narwar	IN	6649190674581	Asia/Kolkata
Nanpiao	CN	6267239069077	Asia/Shanghai
Balikpapan	ID	9901841350518	Asia/Makassar
Sirsi	IN	8014548297046	Asia/Kolkata
Guli	CN	8590561098483	Asia/Shanghai
Loanda	BR	3624064680243	America/Sao_Paulo
Santa Maria	US	6502800791194	America/Los_Angeles
Vienne	FR	3700048469834	Europe/Paris
Roslavl’	RU	4648571404436	Europe/Moscow
Dumont	US	0595386986500	America/New_York
Haicheng	CN	5308138601072	Asia/Shanghai
Rafiganj	IN	0330925154749	Asia/Kolkata
Aberdeen	GB	9113710501062	Europe/London
Yangambi	CD	8652287479189	Africa/Lubumbashi
Nidderau	DE	7074178820329	Europe/Berlin
Teluk Intan	MY	1766981428095	Asia/Kuala_Lumpur
Carlsbad	US	5368336515625	America/Denver
Marly-le-Roi	FR	4190348100626	Europe/Paris
Heyuan	CN	3183545334902	Asia/Shanghai
Mouscron	BE	5105854677998	Europe/Brussels
Marau	BR	2496014101150	America/Sao_Paulo
Zhukovka	RU	9822163095607	Europe/Moscow
Privolzhskiy	RU	9886811507256	Europe/Saratov
Vestavia Hills	US	1359436041255	America/Chicago
Yanliang	CN	0316354076593	Asia/Shanghai
Goyang-si	KR	2076132534247	Asia/Seoul
Pekin	US	4915773509093	America/Chicago
Culemborg	NL	4002189992066	Europe/Amsterdam
Lutz	US	6680657875196	America/New_York
Pontevedra	AR	3064405273954	America/Argentina/Buenos_Aires
Brentwood Estates	US	9394492467412	America/Chicago
Columbia Heights	US	4498376579453	America/Chicago
Zhoucun	CN	4875089621400	Asia/Shanghai
Petrozavodsk	RU	1565635827143	Europe/Moscow
Leteri	IN	7160063688331	Asia/Kolkata
San Gabriel	US	2051938191122	America/Los_Angeles
Andes	CO	8088586459384	America/Bogota
American Canyon	US	1532592458017	America/Los_Angeles
Nyahururu	KE	8678108555474	Africa/Nairobi
Pekanbaru	ID	6790810667596	Asia/Jakarta
Bang Ban	TH	1646863893121	Asia/Bangkok
Nakhon Pathom	TH	5551456567531	Asia/Bangkok
Lexington	US	8267553385844	America/New_York
Aguilares	AR	0195967892994	America/Argentina/Tucuman
Mount Hagen	PG	6818033797880	Pacific/Port_Moresby
Lakota	CI	3117162206328	Africa/Abidjan
Tsuen Wan	HK	7564819650359	Asia/Hong_Kong
Waverly	US	1298890159390	America/Detroit
Cardedeu	ES	5621847856206	Europe/Madrid
Jhol	PK	5202816253037	Asia/Karachi
Memmingen	DE	5869368655483	Europe/Berlin
Gronau	DE	2014920580212	Europe/Berlin
Puertollano	ES	9899192609419	Europe/Madrid
Xiangtan	CN	0520255837720	Asia/Shanghai
Fitchburg	US	1994231049008	America/New_York
San Giuliano Milanese	IT	6955318228643	Europe/Rome
Milagro	EC	8235200300922	America/Guayaquil
Emmeloord	NL	9056012464461	Europe/Amsterdam
Bachhraon	IN	6853370773708	Asia/Kolkata
Usagara	TZ	2310080379636	Africa/Dar_es_Salaam
Jackson	US	2343038464986	America/Chicago
Zaysan	KZ	4157080701894	Asia/Almaty
Muritiba	BR	3772045657491	America/Bahia
Gainsborough	GB	4225666769030	Europe/London
Manjeri	IN	3946425219504	Asia/Kolkata
Meizhou	CN	9264934871407	Asia/Shanghai
Adra	IN	4602804209427	Asia/Kolkata
Port Richmond	US	5744661069420	America/New_York
Buri	BR	1031550682551	America/Sao_Paulo
Damnoen Saduak	TH	8031057466978	Asia/Bangkok
Huangshi	CN	3555355936803	Asia/Shanghai
Sar-e Pul	AF	4936262864967	Asia/Kabul
Ponta Delgada	PT	9601582798821	Atlantic/Azores
Parkent	UZ	9334397004411	Asia/Tashkent
Liberia	CR	0678377193962	America/Costa_Rica
Yunguyo	PE	8587919024706	America/Lima
Ksar Chellala	DZ	8186661758473	Africa/Algiers
Saraktash	RU	5798844417973	Asia/Yekaterinburg
Boyeros	CU	3822240613881	America/Havana
Hlukhiv	UA	0744870722456	Europe/Kiev
Liberia	CR	8640070620542	America/Costa_Rica
Kovylkino	RU	3879949953978	Europe/Moscow
Ajaccio	FR	7333445073876	Europe/Paris
Danjiangkou	CN	5728662536068	Asia/Shanghai
Gernika-Lumo	ES	1562496385041	Europe/Madrid
Gudermes	RU	6931255801637	Europe/Moscow
Viradouro	BR	8635377935536	America/Sao_Paulo
Nayoro	JP	4120213831133	Asia/Tokyo
Scotch Plains	US	2986221276142	America/New_York
Memmingen	DE	3637853518108	Europe/Berlin
Ajdabiya	LY	6772677256991	Africa/Tripoli
Bogoroditsk	RU	0053242985529	Europe/Moscow
Devizes	GB	2912481453344	Europe/London
Pingyi	CN	9874536234311	Asia/Shanghai
Severodvinsk	RU	4004871104504	Europe/Moscow
Barbil	IN	9749635757576	Asia/Kolkata
Opportunity	US	1570226107375	America/Los_Angeles
Karlovy Vary	CZ	2992887441220	Europe/Prague
Caldas Novas	BR	4717784871950	America/Sao_Paulo
Srinagar	IN	9224730380268	Asia/Kolkata
Aguadilla	PR	3397201574230	America/Puerto_Rico
Media Luna	CU	2313318090013	America/Havana
Laiwu	CN	8186767189195	Asia/Shanghai
Pekin	US	9158251510241	America/Chicago
Wacheng	CN	1740564297346	Asia/Shanghai
Saint-Denis	RE	8514838590784	Indian/Reunion
Nyahururu	KE	9768517686407	Africa/Nairobi
Frankston South	AU	8840615529860	Australia/Melbourne
Malnate	IT	6206736071114	Europe/Rome
Campobasso	IT	4178397455287	Europe/Rome
Yangambi	CD	7838964557949	Africa/Lubumbashi
Altamira	BR	3558077994687	America/Santarem
Ariccia	IT	4612534791673	Europe/Rome
Catende	BR	1337259875851	America/Recife
Brighton Beach	US	5470982170469	America/New_York
Reus	ES	8184324266587	Europe/Madrid
Gainsborough	GB	4013597101292	Europe/London
Finnentrop	DE	4383091720320	Europe/Berlin
Port-Vila	VU	7717319564859	Pacific/Efate
San Gabriel	US	9159575970872	America/Los_Angeles
Kovylkino	RU	0249852879444	Europe/Moscow
Sar-e Pul	AF	2497596883526	Asia/Kabul
Alytus	LT	0270280773080	Europe/Vilnius
Isfahan	IR	8415642060619	Asia/Tehran
Arzamas	RU	8503592866105	Europe/Moscow
South Whittier	US	2851180440906	America/Los_Angeles
Kyaikto	MM	5160668318826	Asia/Yangon
Mikhaylovka	RU	7461102933154	Europe/Volgograd
Tsuen Wan	HK	4973385921047	Asia/Hong_Kong
Rudolstadt	DE	1673610494447	Europe/Berlin
Iquitos	PE	7223478954979	America/Lima
Surbiton	GB	2143571787708	Europe/London
Saharsa	IN	9899742917568	Asia/Kolkata
Kudus	ID	6555229548290	Asia/Jakarta
Kallio	FI	7459300865155	Europe/Helsinki
Jiangyan	CN	1859329033768	Asia/Shanghai
Ishim	RU	0566717213084	Asia/Yekaterinburg
Scarsdale	US	2363389170695	America/New_York
Liaoyang	CN	0038736902077	Asia/Shanghai
Chharra	IN	8625205694834	Asia/Kolkata
Barras	BR	6985613432698	America/Fortaleza
Daud Khel	PK	8104933477112	Asia/Karachi
Alfenas	BR	3832482521301	America/Sao_Paulo
Andes	CO	2088737014369	America/Bogota
Lower Earley	GB	1797265998423	Europe/London
Kahului	US	7168165463887	Pacific/Honolulu
Itaperuna	BR	8618211780967	America/Sao_Paulo
Rafiganj	IN	3506155361159	Asia/Kolkata
Hartley	GB	2073009314315	Europe/London
Arba Minch	ET	1462810209483	Africa/Addis_Ababa
Vught	NL	0817235844473	Europe/Amsterdam
Acworth	US	0034417312463	America/New_York
Lower Earley	GB	3162979281006	Europe/London
Teziutlan	MX	4398290983803	America/Mexico_City
Oberhausen	DE	2520213934643	Europe/Berlin
Novopavlovsk	RU	8935245922157	Europe/Moscow
Kot Addu	PK	1199971247640	Asia/Karachi
Carindale	AU	4796539284566	Australia/Brisbane
Diwek	ID	5269362377471	Asia/Jakarta
Kashipur	IN	0974120606407	Asia/Kolkata
Miracema	BR	7790009255909	America/Sao_Paulo
Cibinong	ID	7655188499226	Asia/Jakarta
Recodo	PH	8343618928819	Asia/Manila
Ozersk	RU	3397832803334	Asia/Yekaterinburg
Carnaxide	PT	0495211732435	Europe/Lisbon
Kherson	UA	5663410130894	Europe/Kiev
Mardin	TR	8640627665880	Europe/Istanbul
Palestine	US	0859350305521	America/Chicago
Otradnyy	RU	8696596582680	Europe/Samara
Jhol	PK	9817682097645	Asia/Karachi
Sonzacate	SV	0353897284191	America/El_Salvador
Bretten	DE	5643116550424	Europe/Berlin
Beaumont	US	7717469697544	America/Los_Angeles
Rutherglen	GB	2866753672257	Europe/London
Palafrugell	ES	9031165694446	Europe/Madrid
Eppingen	DE	3221914578790	Europe/Berlin
Sinhyeon	KR	0013309120522	Asia/Seoul
Parkent	UZ	9581755956367	Asia/Tashkent
Chamba	IN	6859208349756	Asia/Kolkata
Redding	US	7304594874621	America/Los_Angeles
Hlukhiv	UA	2743272935042	Europe/Kiev
Iron River	US	1608443353760	America/Menominee
Kheda	IN	4535370527070	Asia/Kolkata
Huangshi	CN	3274975929315	Asia/Shanghai
Supaul	IN	6447436870793	Asia/Kolkata
Baki	SO	4101024528535	Africa/Mogadishu
Lesosibirsk	RU	2974926567047	Asia/Krasnoyarsk
